loss_value
3.2503514
2.5365407
2.5365407
2.5365407
2.5235791
2.5029807
2.4156804
2.4156804
2.0185606
1.9980187
1.9448202
1.6301761
1.4678026
1.4678026
1.4678026
1.4678026
1.4678026
1.4678026
1.4678026
1.4678026
1.4678026
1.4471049
1.2613966
1.2613966
1.2613966
1.2613966
1.2613966
1.2574539
1.2574539
1.2574539
1.2574539
1.2574539
1.1532394
1.1532394
1.1532394
1.1532394
1.1532394
1.1532394
1.1532394
1.1532394
1.1532394
1.1532394
1.1532394
1.1532394
1.1532394
1.0610502
1.0610502
1.0610502
1.0240059
1.0240059
0.90276706
0.90276706
0.84668666
0.84668666
0.78834546
0.64482725
0.64482725
0.64482725
0.64482725
0.64482725
0.64372337
0.64372337
0.64372337
0.5838699
0.5838699
0.57044375
0.57044375
0.57044375
0.57044375
0.57044375
0.5528296
0.5422431
0.5399498
0.53131324
0.5304922
0.5304922
0.5304922
0.53042275
0.5271466
0.5228734
0.5228734
0.5228734
0.5146857
0.5146857
0.5146857
0.5146857
0.5146857
0.5146857
0.5146857
0.5146857
0.5146857
0.5146857
0.5146857
0.5146857
0.5146857
0.5146857
0.5146857
0.5146857
0.5146857
0.5146857
0.5146857
