,time_iter_pso_c7
121,9.642373323440552
122,9.341986894607544
123,9.643890619277954
124,9.398490905761719
125,9.848050594329834
126,9.968186855316162
127,10.25679636001587
128,10.760549306869507
129,10.981921911239624
130,10.318493843078613
131,9.889338970184326
132,9.775474786758423
133,10.200695753097534
134,9.508512735366821
135,9.93526029586792
136,10.094245672225952
137,9.320809364318848
138,9.240023612976074
139,8.893955945968628
140,8.827177286148071
141,8.904080390930176
142,8.831482172012329
143,9.236411571502686
144,9.163748502731323
145,9.300297498703003
146,9.427996635437012
147,9.027570962905884
148,9.253359317779541
149,8.899972438812256
150,10.151934385299683
151,9.334233522415161
152,9.574824571609497
153,9.810405015945435
154,9.407315254211426
155,9.767905712127686
156,10.04038953781128
157,9.926712036132812
158,10.205448865890503
159,10.30695915222168
160,9.994497060775757
161,10.36274003982544
162,10.237538814544678
163,10.573885679244995
164,10.437294960021973
165,11.001763582229614
166,10.192363500595093
167,9.263438940048218
168,9.114169597625732
169,8.70658016204834
170,8.670050621032715
171,8.737116813659668
172,8.827271223068237
173,9.243094444274902
174,8.656174659729004
175,9.021024942398071
176,8.879087686538696
177,8.857306718826294
178,9.223076343536377
179,8.92410397529602
180,8.903532028198242
181,8.696531295776367
182,8.712021827697754
183,8.711838960647583
184,8.749133825302124
185,8.752217292785645
186,8.617985248565674
187,8.704851150512695
188,8.808354616165161
189,8.63068962097168
190,8.28916335105896
191,8.629822969436646
192,8.705114126205444
193,8.535137176513672
194,8.50466799736023
195,8.61856484413147
196,8.978189468383789
197,8.929588317871094
198,9.055805921554565
199,8.608371496200562
200,12.27525544166565
201,9.02811336517334
202,8.999248266220093
203,9.10110855102539
204,8.578654527664185
205,9.144646406173706
206,8.961583614349365
207,8.682798385620117
208,8.873657941818237
209,8.852280378341675
210,8.690142393112183
211,8.781620740890503
212,8.543162822723389
213,8.732007503509521
214,8.959734439849854
215,8.80636715888977
216,9.13198184967041
217,8.418833494186401
218,8.739926099777222
219,8.581884384155273
220,8.431737661361694
221,8.683002471923828
222,8.495927810668945
223,9.036728858947754
224,8.990591526031494
225,8.857588052749634
226,8.959668636322021
227,9.028621673583984
228,9.016952514648438
229,9.285824060440063
230,9.500703811645508
231,9.0054190158844
232,9.255341529846191
233,8.715731859207153
234,8.96645188331604
235,8.706155061721802
236,9.10075855255127
237,9.161120414733887
238,8.930789232254028
239,8.924531936645508
240,8.793658018112183
241,9.052911043167114
242,10.01014518737793
243,10.723372220993042
244,9.044742584228516
245,9.230872869491577
246,9.215090274810791
247,8.674541234970093
248,9.133050441741943
249,9.174137115478516
250,8.496614694595337
251,8.792649030685425
252,8.818247556686401
253,8.690727949142456
254,8.5249764919281
255,8.888597011566162
256,8.747472524642944
257,8.920479536056519
258,8.891850709915161
259,8.876904249191284
260,8.804864406585693
261,8.850310802459717
262,8.45164179801941
263,8.7413170337677
264,8.596117734909058
265,8.92393970489502
266,8.802093982696533
267,8.6593177318573
268,9.05759334564209
269,8.446268796920776
270,8.534809589385986
271,8.980965852737427
272,9.11322021484375
273,8.792717218399048
274,8.619557619094849
275,8.656824827194214
276,8.614643335342407
277,8.806392669677734
278,8.767350196838379
279,9.180058717727661
280,8.813789367675781
281,8.876983165740967
282,8.541225910186768
283,8.862065315246582
284,8.819052696228027
285,8.516681671142578
286,8.815136194229126
287,8.615445375442505
288,8.844160079956055
289,8.60159420967102
290,8.781404733657837
291,8.961376190185547
292,8.93119478225708
293,8.82997727394104
294,8.596643924713135
295,8.734928846359253
296,8.486575365066528
297,8.72330927848816
298,8.674764394760132
299,8.854797124862671
300,12.353677749633789
301,8.720526933670044
302,8.635989904403687
303,8.780147075653076
304,8.87277603149414
305,8.536184787750244
306,8.85654091835022
307,8.77193307876587
308,8.675030946731567
309,8.864908695220947
310,8.544167518615723
311,8.632131576538086
312,8.610998392105103
313,8.663308382034302
314,9.020165920257568
315,9.190145492553711
316,9.052531957626343
317,8.826573610305786
318,9.051284551620483
319,8.88631272315979
320,8.447626829147339
321,8.71818494796753
322,8.484929084777832
323,8.942507266998291
324,8.842377185821533
325,8.683723211288452
326,8.958240032196045
327,8.458375453948975
328,8.936545610427856
329,8.840707063674927
330,8.816466808319092
331,8.564879179000854
332,8.637344121932983
333,9.387344121932983
334,8.728723287582397
335,8.888977289199829
336,8.518633842468262
337,8.8199782371521
338,8.754874229431152
339,8.8284592628479
340,9.448722839355469
341,9.050166130065918
342,9.060166120529175
343,8.924319505691528
344,8.799570560455322
345,8.559969186782837
346,8.84555697441101
347,8.854655981063843
348,9.092656135559082
349,8.844974517822266
350,9.379719257354736
351,9.310959577560425
352,9.225754022598267
353,9.99255895614624
354,10.266038656234741
355,10.4174644947052
356,10.170979022979736
357,10.703621864318848
358,10.762855768203735
359,10.980099201202393
360,12.568233489990234
361,12.247535705566406
362,11.818809032440186
363,11.502962350845337
364,11.84118103981018
365,11.95281171798706
366,12.293262958526611
367,12.634634494781494
368,12.466295003890991
369,12.456838607788086
370,13.161497116088867
371,13.29560899734497
372,13.06537914276123
373,13.423301935195923
374,13.679029941558838
375,11.263735055923462
376,11.034986734390259
377,11.10415530204773
378,10.907291412353516
379,10.660849332809448
380,10.536257028579712
381,10.465207815170288
382,10.20009994506836
383,10.546303987503052
384,10.805437803268433
385,10.345830917358398
386,10.595073699951172
387,10.444045782089233
388,10.501514673233032
389,10.592378377914429
390,11.047786474227905
391,10.63882327079773
392,10.916703462600708
393,10.805179357528687
394,10.51263689994812
395,11.175867557525635
396,10.37333369255066
397,10.767472267150879
398,10.84497332572937
399,10.827064275741577
400,17.451144218444824
401,11.142382621765137
402,10.696094751358032
403,10.92976975440979
404,10.818883180618286
405,10.715095520019531
406,11.164196729660034
407,10.427571773529053
408,10.69681978225708
409,10.954399585723877
410,10.52252197265625
411,10.821996927261353
412,10.92976427078247
413,10.884594678878784
414,10.682991981506348
415,10.920431852340698
416,10.400282382965088
417,10.13178277015686
418,10.866441488265991
419,10.93640685081482
420,10.683728218078613
421,10.862398386001587
422,10.830302953720093
423,10.5134437084198
424,10.751955270767212
425,10.767284154891968
426,11.007220268249512
427,10.810614347457886
428,11.13728404045105
429,11.100756168365479
430,10.698318004608154
431,10.98292326927185
432,10.704966306686401
433,10.581336259841919
434,11.031101703643799
435,11.011485815048218
436,10.565471410751343
437,10.957016229629517
438,10.814342021942139
439,10.375861167907715
440,10.663395166397095
441,10.671656608581543
442,10.75251841545105
443,12.933654069900513
444,11.057305812835693
445,10.461002826690674
446,10.957013607025146
447,10.70587158203125
448,10.597057580947876
449,11.011554956436157
450,10.52116322517395
451,10.994380235671997
452,11.17120361328125
453,10.560845136642456
454,10.86719536781311
455,10.414286613464355
456,10.86949896812439
457,10.923858880996704
458,11.024369478225708
459,10.55784273147583
460,10.290590763092041
461,9.788264036178589
462,9.762192010879517
463,8.821936130523682
464,8.184353590011597
465,8.2951500415802
466,7.958756923675537
467,8.23900580406189
468,7.727956533432007
469,8.406249523162842
470,8.105762243270874
471,7.983653545379639
472,7.944890022277832
473,7.981580972671509
474,8.004805326461792
475,8.200200080871582
476,7.996246337890625
477,8.428640604019165
478,8.117659568786621
479,8.166229724884033
480,8.08290410041809
481,8.059627532958984
482,7.893227577209473
483,8.012643814086914
484,8.223005533218384
485,8.439724445343018
486,7.982288837432861
487,8.488901138305664
488,7.868112325668335
489,8.64444875717163
490,8.692378997802734
491,8.513767957687378
492,8.52312159538269
493,8.611679315567017
494,7.787723064422607
495,8.448222398757935
496,8.03860354423523
497,8.059588193893433
498,8.168546199798584
499,8.257972717285156
500,11.313613891601562
501,7.766252756118774
502,8.011322975158691
503,7.686347484588623
504,7.999807596206665
505,8.194226741790771
506,7.9927544593811035
507,7.9455885887146
508,7.76898717880249
509,7.893079519271851
510,7.945691347122192
511,7.756150245666504
512,7.86867880821228
513,7.791360139846802
514,8.167137145996094
515,7.78800368309021
516,7.98516321182251
517,7.981982231140137
518,7.888309955596924
519,7.82516074180603
520,7.8725738525390625
521,8.149599075317383
522,8.02341341972351
523,7.771867275238037
524,7.803095579147339
525,7.836148738861084
526,7.7227396965026855
527,8.107441425323486
528,7.948556900024414
529,7.956194162368774
530,8.012555122375488
531,7.8323283195495605
532,7.7533605098724365
533,8.146576642990112
534,7.665005922317505
535,7.919838190078735
536,7.692428827285767
537,7.981254577636719
538,7.743775129318237
539,7.915679693222046
540,7.543580055236816
541,8.022127151489258
542,7.675342559814453
543,7.780600547790527
544,8.009400606155396
545,8.103392601013184
546,7.679127216339111
547,7.7675840854644775
548,7.586397171020508
549,7.87691330909729
550,7.579081773757935
551,8.108474731445312
552,7.5565502643585205
553,7.9915149211883545
554,7.711451053619385
555,7.881255149841309
556,7.600414991378784
557,8.063856601715088
558,7.638656377792358
559,7.746546983718872
560,7.683522462844849
561,8.003590106964111
562,9.008354663848877
563,8.729949235916138
564,8.166511058807373
565,8.216975450515747
566,8.363093614578247
567,8.53732967376709
568,8.95177149772644
569,8.653378963470459
570,8.96466851234436
571,8.818005561828613
572,8.76169753074646
573,9.326303243637085
574,9.800273656845093
575,9.511787176132202
576,9.56853699684143
577,9.630218744277954
578,9.48028826713562
579,9.666325807571411
580,9.689234495162964
581,9.93397068977356
582,10.174004554748535
583,7.852459192276001
584,7.741478204727173
585,7.562805891036987
586,7.852025985717773
587,7.643667936325073
588,8.000064611434937
589,7.915835618972778
590,7.704813003540039
591,7.851853132247925
592,7.719724416732788
593,7.707843542098999
594,7.682436466217041
595,7.905790090560913
596,7.6427788734436035
597,7.9637291431427
598,7.644900321960449
599,8.176513910293579
600,11.011195659637451
601,7.767577171325684
602,7.7680580615997314
603,7.845942497253418
604,7.732672691345215
605,7.769577741622925
606,7.6342926025390625
607,7.849536418914795
608,7.910698652267456
609,7.9829888343811035
610,7.740815877914429
611,8.152603149414062
612,7.672912836074829
613,7.9330010414123535
614,7.645437955856323
615,7.838243722915649
616,7.8353190422058105
617,7.875877618789673
618,7.451660633087158
619,7.844849348068237
620,7.547121047973633
621,8.021360635757446
622,7.6919450759887695
623,7.799644231796265
624,7.928732395172119
625,7.889929533004761
626,7.717939138412476
627,7.8662683963775635
628,7.810020923614502
629,8.065846681594849
630,7.50309157371521
631,8.04625153541565
632,7.5939249992370605
633,8.000269174575806
634,7.461591958999634
635,7.726945400238037
636,7.4695518016815186
637,7.56563663482666
638,7.785775423049927
639,7.818162679672241
640,7.731544017791748
641,7.802934408187866
642,7.9855992794036865
643,8.041699647903442
644,7.943628549575806
645,7.632467269897461
646,7.713327646255493
647,7.771402597427368
648,7.597891569137573
649,7.620891332626343
650,7.973031520843506
651,7.633911609649658
652,7.842207431793213
653,7.2600977420806885
654,7.804010391235352
655,7.812134027481079
656,7.848487615585327
657,7.704887866973877
658,7.68818473815918
659,7.460057973861694
660,7.99052619934082
661,7.484914541244507
662,7.88637113571167
663,7.634550333023071
664,7.983156442642212
665,7.59065842628479
666,8.019989967346191
667,7.8343634605407715
668,7.723637819290161
669,7.859139442443848
670,7.885522127151489
671,7.641762971878052
672,7.949395179748535
673,7.989493131637573
674,7.817964553833008
675,7.64612603187561
676,7.740562915802002
677,8.027521848678589
678,7.894678115844727
679,7.711211204528809
680,7.7314746379852295
681,8.11547565460205
682,7.4501051902771
683,7.943727970123291
684,7.559129953384399
685,7.992845773696899
686,7.595171689987183
687,7.909898042678833
688,7.462777137756348
689,8.190527439117432
690,7.815386056900024
691,7.9244704246521
692,7.552309274673462
693,7.9388415813446045
694,8.049559593200684
695,7.599089622497559
696,7.725271224975586
697,8.045840501785278
698,7.883530378341675
699,7.7960145473480225
700,11.465288639068604
701,7.874732971191406
702,7.705179691314697
703,7.932332515716553
704,7.497907638549805
705,7.9512622356414795
706,7.8030407428741455
707,8.419517278671265
708,8.105462312698364
709,8.610375881195068
710,7.900294780731201
711,8.697508811950684
712,8.134040117263794
713,7.934196710586548
714,7.790079355239868
715,8.108397483825684
716,7.62497878074646
717,7.948055982589722
718,7.861296653747559
719,8.069570064544678
720,7.687754392623901
721,7.974099636077881
722,7.681974649429321
723,8.006444692611694
724,7.72665810585022
725,7.829256057739258
726,7.612744569778442
727,7.96859884262085
728,7.401301860809326
729,7.60473370552063
730,7.753870010375977
731,8.091607332229614
732,7.616530656814575
733,7.834048271179199
734,7.6436097621917725
735,8.016418218612671
736,7.417264461517334
737,7.898465394973755
738,7.601908922195435
739,7.990408182144165
740,7.412563323974609
741,8.022341251373291
742,7.736928224563599
743,7.816017389297485
744,7.73111891746521
745,7.820582628250122
746,8.075978755950928
747,8.109389781951904
748,8.352099895477295
749,8.123192548751831
750,8.033291578292847
751,8.166443586349487
752,7.884937286376953
753,7.922839403152466
754,7.822470664978027
755,7.848588705062866
756,7.851669549942017
757,8.001214981079102
758,8.360008239746094
759,8.63825273513794
760,9.174835920333862
761,9.037739038467407
762,7.9018213748931885
763,7.848829507827759
764,7.6276490688323975
765,7.8039116859436035
766,7.459290266036987
767,8.014765739440918
768,7.815346002578735
769,8.069804906845093
770,7.637818813323975
771,7.997612714767456
772,7.7991602420806885
773,8.0441415309906
774,7.745473146438599
775,7.833448886871338
776,7.762644290924072
777,7.8579261302948
778,7.45871901512146
779,8.043491125106812
780,7.853895664215088
781,7.647855997085571
782,7.7272398471832275
783,7.918915033340454
784,7.74847674369812
785,7.8412981033325195
786,7.77471399307251
787,7.932903528213501
788,8.087208032608032
789,7.672064781188965
790,7.9371631145477295
791,7.507181882858276
792,7.921058416366577
793,7.555976867675781
794,8.030831336975098
795,7.7293455600738525
796,7.929997444152832
797,7.438256502151489
798,7.874543190002441
799,7.842040538787842
800,11.021117210388184
801,7.66182804107666
802,7.96587872505188
803,8.324647903442383
804,7.640152454376221
805,7.988996267318726
806,8.13263726234436
807,7.7542994022369385
808,7.8715291023254395
809,7.8024702072143555
810,8.233792781829834
811,9.053823471069336
812,9.174224615097046
813,8.681261539459229
814,8.219264268875122
815,8.35392713546753
816,8.067244291305542
817,8.86676549911499
818,8.948430061340332
819,8.892950534820557
820,9.300559043884277
821,9.169353008270264
822,8.711294651031494
823,7.680519104003906
824,7.586076259613037
825,7.658148765563965
826,7.594436407089233
827,7.786792993545532
828,7.799675941467285
829,7.768063306808472
830,9.042894124984741
831,9.648269653320312
832,6.632731914520264
833,6.189617872238159
834,6.222964525222778
835,6.465378046035767
836,6.050856351852417
837,6.472474575042725
838,6.155252933502197
839,5.774228811264038
840,6.251122713088989
841,5.859792232513428
842,6.020594596862793
843,6.224980354309082
844,5.800489902496338
845,6.22486686706543
846,6.39043402671814
847,5.857954740524292
848,6.391218423843384
849,6.0614519119262695
850,6.526960372924805
851,6.382082462310791
852,6.332021713256836
853,6.535308837890625
854,6.235947608947754
855,6.432398319244385
856,6.281194686889648
857,5.959890842437744
858,6.460798025131226
859,6.249609470367432
860,6.443674087524414
861,6.436847448348999
862,5.790150880813599
863,6.60878586769104
864,6.233945608139038
865,6.452059507369995
866,6.378335475921631
867,6.145639657974243
868,6.5732667446136475
869,6.301160097122192
870,6.308309078216553
871,6.495574235916138
872,5.992330074310303
873,6.441764831542969
874,6.435787916183472
875,6.281704425811768
876,6.753241777420044
877,5.996617317199707
878,6.304322957992554
879,6.299513816833496
880,6.109542608261108
881,6.3745176792144775
882,6.005817651748657
883,6.26682186126709
884,6.489136219024658
885,5.942583799362183
886,5.369003772735596
887,4.784241437911987
888,4.7117390632629395
889,5.367822170257568
890,5.060527324676514
891,4.66434121131897
892,5.191265821456909
893,4.938889026641846
894,4.715223550796509
895,5.045820951461792
896,5.088145017623901
897,4.798123598098755
898,4.890023946762085
899,5.222538709640503
900,7.042360305786133
901,5.173799753189087
902,5.1633195877075195
903,4.679108142852783
904,4.965483665466309
905,5.169067859649658
906,4.609093904495239
907,4.927936315536499
908,5.189318418502808
909,4.818517446517944
910,4.618783473968506
911,5.199934244155884
912,4.970438480377197
913,4.792550563812256
914,5.222286939620972
915,5.085228681564331
916,4.70092248916626
917,4.992739200592041
918,5.13948655128479
919,4.746367692947388
920,4.863517999649048
921,5.3392322063446045
922,4.762419700622559
923,4.802247524261475
924,5.368364095687866
925,4.74809455871582
926,4.899274826049805
927,5.24171257019043
928,4.921140909194946
929,4.818748712539673
930,4.984008312225342
931,5.615485668182373
932,6.194622755050659
933,5.16841459274292
934,6.041951656341553
935,5.316860675811768
936,5.61089015007019
937,5.552648544311523
938,4.730919122695923
939,5.271765232086182
940,4.580904006958008
941,4.4153547286987305
942,5.025733470916748
943,5.228088140487671
944,4.7128376960754395
945,4.7934277057647705
946,5.203291893005371
947,4.824090242385864
948,4.637617826461792
949,5.654273271560669
950,4.8791491985321045
951,4.750883340835571
952,5.244247913360596
953,5.194033861160278
954,4.72312068939209
955,5.175570249557495
956,5.009153842926025
957,4.7577173709869385
958,4.826406240463257
959,5.216459274291992
960,4.769281625747681
961,4.939507722854614
962,5.3667542934417725
963,4.769259691238403
964,4.839696645736694
965,5.320714473724365
966,4.981046676635742
967,5.0549538135528564
968,5.147798538208008
969,4.877127408981323
970,4.67608118057251
971,5.004597425460815
972,5.020280599594116
973,4.691643238067627
974,5.108908414840698
975,5.229689836502075
976,4.776655197143555
977,4.780406951904297
978,5.372815370559692
979,4.849350214004517
980,4.684405088424683
981,5.245992183685303
982,4.946260690689087
983,4.760731935501099
984,5.0251829624176025
985,4.987391233444214
986,4.857071876525879
987,4.950999736785889
988,5.184706926345825
989,4.795900583267212
990,4.760263681411743
991,5.441614627838135
992,4.713170289993286
993,4.685668706893921
994,5.3054187297821045
995,4.786356449127197
996,4.752810478210449
997,5.147543430328369
998,5.15011191368103
999,4.709177255630493
1000,7.025944232940674
1001,5.023958683013916
1002,4.820752859115601
1003,5.163113117218018
1004,5.214622497558594
