,time_iter_cmbo_c7
0,19.13374638557434
1,14.459228515625
2,12.698912620544434
3,12.684494495391846
4,15.877686023712158
5,13.6083242893219
6,12.088211297988892
7,12.03229284286499
8,12.227060794830322
9,13.296999216079712
10,13.928717851638794
11,12.60915994644165
12,13.059185981750488
13,13.107683181762695
14,12.71761679649353
15,12.179800271987915
16,12.531818389892578
17,11.696654558181763
18,11.228641510009766
19,13.253518104553223
20,13.050708055496216
21,13.534491062164307
22,12.839152574539185
23,13.1374990940094
24,13.067314624786377
25,12.096518516540527
26,12.158774852752686
27,11.437076568603516
28,12.680937051773071
29,12.593267440795898
30,11.865725994110107
31,11.327219009399414
32,12.25803828239441
33,14.1590416431427
34,14.820847988128662
35,14.63902497291565
36,15.847534656524658
37,15.71464729309082
38,15.95355749130249
39,14.64000391960144
40,12.294006109237671
41,12.636074781417847
42,12.270107746124268
43,12.244589567184448
44,12.719101190567017
45,12.86067795753479
46,12.266114473342896
47,11.585418462753296
48,10.948962688446045
49,11.161272287368774
50,12.529525518417358
51,13.604798555374146
52,12.765029430389404
53,13.056421756744385
54,12.550861358642578
55,12.715401649475098
56,11.886763334274292
57,13.013749122619629
58,13.328617095947266
59,13.078755378723145
60,11.34920072555542
61,11.521018743515015
62,11.712570667266846
63,13.470568180084229
64,12.559664487838745
65,12.576694250106812
66,13.432791948318481
67,13.33652949333191
68,13.16624665260315
69,12.402682304382324
70,13.441356420516968
71,13.312905073165894
72,12.383427619934082
73,12.079235792160034
74,11.882460832595825
75,12.11811351776123
76,11.486952066421509
77,11.581562280654907
78,12.245852947235107
79,12.515374898910522
80,12.144580602645874
81,11.403419017791748
82,11.302494525909424
83,10.984693765640259
84,11.567220211029053
85,11.742790699005127
86,11.239403486251831
87,11.256083011627197
88,12.017450332641602
89,11.343507766723633
90,11.559526681900024
91,12.200869798660278
92,11.595548868179321
93,11.849394798278809
94,11.630171537399292
95,11.90048861503601
96,11.413438320159912
97,11.322077989578247
98,11.182457447052002
99,11.726387739181519
100,15.68846082687378
101,11.562737703323364
102,12.005906820297241
103,11.899242877960205
104,12.266777038574219
105,12.953991174697876
