weights_cmbo_c4
2.6542120424793065e-06
-1.0030933162675332e-05
-2.2023938423036945e-06
5.979951043200237e-06
-8.767782088737393e-06
3.5841715999466105e-06
-1.7777224888800806e-06
-7.546073642746698e-06
-6.2823689258725625e-06
3.584202735478553e-06
-3.2115178200827445e-06
-7.93953525867386e-07
-1.502205867186534e-05
-5.90074496301479e-06
-1.598710145828486e-05
-6.0115617953069814e-06
-9.907241209477177e-06
-6.135401951642489e-07
4.702070846303344e-06
3.5397367822259172e-06
-6.780581130620628e-06
-2.1173030869014954e-07
-4.792506934179879e-06
5.008664699090022e-06
-6.593746844443312e-06
-1.5466931952434198e-05
-5.380748767780311e-06
-3.941260834846703e-06
3.0328590027952495e-06
-5.0353628424967685e-06
1.2300206330680637e-05
-8.265609359121594e-07
-2.875072676861681e-06
9.769441207419121e-06
9.595927730967022e-06
4.611366397498576e-06
1.469713246657455e-05
-1.2296653006765142e-06
7.232243863707008e-06
6.142123591048087e-06
-8.333276696527107e-06
-6.493285542114157e-06
-2.1284961103002902e-06
1.0999924520557979e-05
2.006367900191974e-06
3.6701817074400996e-07
-7.64931710607456e-06
4.66279522648656e-06
-3.18056737052832e-06
-8.664999800275869e-07
1.3481337467429496e-06
-7.84594960899548e-06
-5.74440249183558e-06
-7.1173601632262275e-06
3.914105129055115e-06
-3.7345529800716597e-06
-3.6967514014570252e-06
-2.581805274586237e-07
-1.4325112559700708e-07
-1.3243081792853515e-06
4.320260099600025e-06
3.7878627803602417e-06
-1.983615754537693e-06
-2.118719577969089e-06
5.137376970496387e-06
1.655620133854518e-05
-1.3565561735838215e-05
3.388218646089654e-06
-3.0121208155475998e-06
5.495270557025306e-06
-1.123370997514813e-05
-2.261524519800196e-06
-9.151041741281361e-06
-7.388620777157708e-06
-3.916787343455373e-06
-1.3704397760155199e-06
2.4190077855707534e-07
-7.590866184941616e-06
5.71782640749593e-07
5.908737942072145e-06
-1.680961183296491e-06
-6.593238367094922e-07
5.276047288178314e-07
-7.147583064018298e-06
8.950370203671758e-06
-1.193143819922586e-05
-7.076240400580736e-06
-7.130166563277029e-06
6.169421980285408e-06
-3.077509395001045e-06
-2.7235905669741103e-06
-1.0825200495246545e-06
-3.6776012256495157e-06
1.4864374469815449e-05
-1.590397507611733e-06
1.8241890068661657e-06
6.847731152202818e-06
1.379936992933302e-06
3.886694754997278e-06
4.788547653793407e-06
7.93913357321744e-06
-7.495112062929961e-06
2.157910680889894e-06
-1.8042891530516582e-06
1.1055034743838245e-06
1.4138986033902085e-05
7.199036535358496e-06
2.6991001147304527e-06
4.539881884046563e-07
2.8408179801071247e-06
-3.546551019531343e-06
3.871571446038982e-06
-1.2690700750994902e-05
-4.65158923897688e-06
2.11110642195159e-06
3.9104847947610335e-06
-3.8816234601181545e-06
1.028319016087822e-05
6.488773913699342e-06
8.140233004330831e-06
4.3820758197321515e-07
-4.127632802802515e-06
-8.302315714328764e-06
2.7226520868508216e-06
1.4394330809784803e-06
-1.427513884032112e-06
3.2547528686636027e-06
2.6400754038248968e-06
-3.0708500776938993e-06
7.2857465654414835e-06
-8.555017820103935e-07
8.901242887141267e-06
-6.407567092219019e-06
-1.209943114626993e-06
-1.1618276162870175e-05
1.6501382976925913e-06
5.57418377444016e-08
-3.8317753757418006e-06
9.497895148742583e-06
4.061631992778668e-06
-4.47982668078328e-07
-4.28335703128553e-06
-8.902285842707142e-06
-1.1041759437270779e-06
5.184294433167102e-06
1.1750343080282486e-07
-8.044674994295846e-06
-1.0409985007437658e-05
-4.086970577608336e-06
-5.48833326512451e-06
-5.996706920067977e-07
1.464402268917428e-06
-1.7438099516041086e-05
-1.8029843080735938e-06
-5.148639598950011e-06
1.081918815217956e-06
4.47370556399983e-06
3.344580198229815e-06
-8.388053576166248e-06
7.910055084646395e-06
-8.409830324490445e-06
-5.9461153863858e-06
1.2904322522395237e-05
-2.1615887807416342e-06
1.3524869842992565e-06
-9.273049688567657e-06
-3.91202327977191e-06
5.757877094173883e-06
-1.0952298224217408e-06
2.556713357237199e-06
5.815492633405181e-07
-7.476853670436161e-06
3.430989130369427e-06
4.225059568764114e-06
-8.72480393218352e-08
1.875795169510479e-05
3.122638841997617e-06
-5.767204892087368e-06
4.947505008675667e-06
6.876244474768743e-06
1.0805891809189683e-06
-1.3353191471668697e-05
-1.6384491994225203e-06
-6.555900366636393e-07
-2.1273551126425867e-06
-9.562383799476552e-06
-5.369505577475483e-06
9.640512812931512e-06
-3.031904170749936e-06
-1.1589435948105989e-05
1.1849955970047852e-05
-2.469011177649309e-06
1.8049081384715613e-05
-8.741944633044194e-06
-7.886307093448749e-07
-2.596323994516207e-06
3.949834946692582e-06
2.1687755040056514e-06
7.0528218066772276e-06
3.216206415631551e-06
