,time_iter_cmbo_c2
0,5.223462104797363
1,4.091887712478638
2,3.672309398651123
3,3.7335920333862305
4,3.8415541648864746
5,4.09462571144104
6,3.7940616607666016
7,3.7182836532592773
8,3.717517137527466
9,4.1852333545684814
10,3.9212610721588135
11,3.9359817504882812
12,3.866471767425537
13,4.80455207824707
14,3.8254411220550537
15,3.7768800258636475
16,3.9281439781188965
17,4.648395299911499
18,4.108059644699097
19,4.242518186569214
20,4.3467793464660645
21,4.155968189239502
22,3.943880319595337
23,6.253442049026489
24,5.341553211212158
25,4.36853814125061
26,3.982374429702759
27,4.208420038223267
28,5.14707350730896
29,4.6454408168792725
30,4.457030296325684
31,5.133742809295654
32,5.195302724838257
33,4.318169832229614
34,4.556217432022095
35,4.796257019042969
36,4.088771343231201
37,4.001663446426392
38,5.079273462295532
39,4.751923322677612
40,3.902477979660034
41,4.460670709609985
42,4.847147464752197
43,4.12672233581543
44,4.0034167766571045
45,4.7339770793914795
46,5.326960802078247
47,4.211153268814087
48,4.254122018814087
49,4.579524517059326
50,4.13698410987854
51,4.548862457275391
52,4.8120436668396
53,4.249279737472534
54,4.1109654903411865
55,3.7925186157226562
56,4.8396992683410645
57,4.081051588058472
58,3.900470495223999
59,4.0209925174713135
60,4.755224704742432
61,4.538045644760132
62,4.265232086181641
63,4.9117066860198975
64,5.082072496414185
65,4.193159103393555
66,4.333141088485718
67,6.269678831100464
68,5.881849765777588
69,4.5091798305511475
70,5.251374244689941
71,5.962545394897461
72,7.327874660491943
73,4.5071680545806885
74,4.095344305038452
75,4.033807277679443
76,4.5668113231658936
77,4.0226662158966064
78,4.03653621673584
79,3.8141891956329346
80,4.688769817352295
81,4.153379201889038
82,3.984118700027466
83,4.024373769760132
84,4.532562255859375
85,4.044269323348999
86,3.9646589756011963
87,5.206843137741089
88,5.303915023803711
89,4.7828192710876465
90,4.086695909500122
91,4.4540510177612305
92,4.165167808532715
93,3.789226770401001
94,4.018132925033569
95,4.398047685623169
96,3.958116292953491
97,3.9333224296569824
98,4.3259453773498535
99,4.281114339828491
100,4.802882671356201
101,3.83378267288208
102,4.727738380432129
103,4.0889294147491455
104,3.9957199096679688
105,3.8011279106140137
106,4.773540735244751
107,4.101852655410767
108,3.980825424194336
109,3.970848798751831
110,4.828719139099121
111,4.097707986831665
112,3.95320987701416
113,4.688714265823364
114,4.700947284698486
115,4.701977968215942
116,4.060083389282227
117,4.678260326385498
118,4.065880537033081
119,4.018274784088135
120,4.254483222961426
121,5.540469408035278
122,4.357090711593628
123,3.7691009044647217
124,4.468810081481934
125,4.364928722381592
126,3.696441888809204
127,3.7339746952056885
128,4.07889723777771
129,3.7674121856689453
130,4.015936613082886
131,3.7991907596588135
132,3.935812473297119
133,3.7759406566619873
134,3.61285400390625
135,4.024747133255005
136,3.9101648330688477
137,3.7941105365753174
138,3.715930461883545
139,3.68225359916687
140,3.6966001987457275
141,4.004136085510254
142,3.7419605255126953
143,3.567188024520874
144,3.62676739692688
145,4.048601865768433
146,3.6127305030822754
147,3.5619380474090576
148,3.5581777095794678
149,3.8662140369415283
150,3.75398850440979
151,3.761051654815674
152,3.5840065479278564
153,3.803635835647583
154,3.846432685852051
155,3.669759750366211
156,3.514643907546997
157,3.6369385719299316
158,4.457298517227173
159,4.209887504577637
160,3.5983171463012695
161,3.748039722442627
162,4.2699079513549805
163,3.8070263862609863
164,3.7941043376922607
165,3.8095993995666504
166,4.24842095375061
167,3.8199119567871094
168,3.6775548458099365
169,3.8419313430786133
170,4.2772376537323
171,3.610691785812378
172,3.8762454986572266
173,3.733921766281128
174,4.097391605377197
175,3.625079870223999
176,3.6440515518188477
177,3.8058760166168213
178,5.04721474647522
179,5.017820119857788
180,4.707726955413818
181,5.217916011810303
182,5.129860877990723
183,4.159130573272705
184,4.864510774612427
185,5.259796619415283
186,4.8815107345581055
187,4.9608330726623535
188,5.248898506164551
189,4.757826089859009
190,5.4470438957214355
191,5.506030321121216
192,5.785955190658569
193,5.215383768081665
194,6.012336730957031
195,6.309671640396118
196,5.8202807903289795
197,6.006247043609619
198,5.39904522895813
199,5.825291633605957
200,6.36536169052124
201,5.598876476287842
202,8.596410036087036
203,9.031682252883911
204,6.759414911270142
205,5.5469043254852295
206,4.933196306228638
207,5.335638523101807
208,4.829836845397949
209,5.104853868484497
210,5.252097845077515
211,4.687831163406372
212,4.861727714538574
213,5.847667932510376
214,4.757630109786987
215,5.687329053878784
216,5.831626892089844
217,6.319498777389526
218,6.1385722160339355
219,6.545384168624878
220,5.702080011367798
221,6.376659870147705
222,5.138056993484497
223,5.111215114593506
224,5.779648542404175
225,4.929888725280762
226,4.997452020645142
227,5.560955762863159
228,5.2345805168151855
229,5.761011838912964
230,7.389247417449951
231,6.154087781906128
232,5.601667642593384
233,5.575486421585083
234,5.006329774856567
235,5.072839260101318
236,5.075167179107666
237,4.821126937866211
238,6.344228267669678
239,7.068932294845581
240,5.41228985786438
241,6.501136779785156
242,5.987267732620239
243,5.366055488586426
244,5.730233430862427
245,5.439684867858887
246,5.36589789390564
247,5.6805031299591064
248,5.493182420730591
249,5.509004831314087
250,6.033598184585571
251,4.989871025085449
252,5.102673768997192
253,5.460231781005859
254,5.012021064758301
255,5.1333653926849365
256,6.304823160171509
257,6.697103500366211
258,7.042959451675415
259,5.361551284790039
260,5.731405973434448
261,6.0531744956970215
262,5.328233003616333
263,5.691428184509277
264,5.342475652694702
265,5.224115371704102
266,4.950998067855835
267,5.571640253067017
268,4.9732279777526855
269,5.604154109954834
270,6.003660202026367
271,6.776278257369995
272,7.709785461425781
273,6.690384387969971
274,6.5945398807525635
275,6.745096921920776
276,7.325352668762207
277,6.459401607513428
278,5.899667978286743
279,6.880545139312744
280,6.307151556015015
281,6.046902656555176
282,6.446002721786499
283,5.8726701736450195
284,6.249706268310547
285,6.143556833267212
286,5.938188791275024
287,6.324119329452515
288,6.005065441131592
289,6.0834057331085205
290,7.019023418426514
291,6.235675573348999
292,7.0123817920684814
293,6.7647905349731445
294,7.3638529777526855
295,6.42146372795105
296,6.077887058258057
297,6.192867994308472
298,5.451918840408325
299,5.55624794960022
300,8.422468900680542
301,5.669912099838257
302,6.178441286087036
303,5.765169143676758
304,6.37323260307312
305,6.7246177196502686
306,5.651139497756958
307,6.322166681289673
308,5.949253797531128
309,5.987967491149902
310,6.433567523956299
311,5.7890801429748535
312,6.262666463851929
313,6.461348533630371
314,6.481307029724121
315,7.000213861465454
316,6.00902533531189
317,6.620654821395874
318,6.3569605350494385
319,6.348307371139526
320,7.2811925411224365
321,6.389275550842285
322,6.507474660873413
323,6.025401830673218
324,5.786220550537109
325,6.285428762435913
326,6.159066915512085
327,6.360534429550171
328,6.241879940032959
329,6.30440616607666
330,7.1407740116119385
331,5.8493921756744385
332,5.7938337326049805
333,5.872364282608032
334,5.640054225921631
335,6.172947883605957
336,5.99869441986084
337,6.094289779663086
338,6.471230506896973
339,5.783791780471802
340,6.8526177406311035
341,6.514312744140625
342,5.943384408950806
343,6.861135721206665
344,6.009856700897217
345,6.34234619140625
346,6.109801530838013
347,8.926357746124268
348,9.557067632675171
349,9.711112976074219
350,9.384400606155396
351,8.142864465713501
352,7.475711345672607
353,8.385504961013794
354,7.377647399902344
355,8.12308144569397
356,7.2913432121276855
357,7.50404953956604
358,7.51462459564209
359,7.6173624992370605
360,7.498769283294678
361,7.325222730636597
362,7.521095275878906
363,7.194595098495483
364,7.65190052986145
365,6.999284267425537
366,7.73472785949707
367,6.8778979778289795
368,7.5786402225494385
369,7.124626159667969
370,7.642096042633057
