loss_value
2.9245524
0.63366497
0.3246949
0.21988496
0.21988496
0.21112719
0.20463434
0.15431847
0.15431847
0.14343376
0.13706772
0.13706772
0.13706772
0.13706772
0.13706772
0.13706772
0.13706772
0.13639174
0.13639174
0.13340305
0.13340305
0.13340305
0.13315438
0.13315438
0.12704779
0.12704779
0.12704779
0.12665336
0.12665336
0.12665336
0.12665336
0.12665336
0.12665336
0.12665336
0.12665336
0.12665336
0.12665336
0.12665336
0.12665336
0.12651867
0.12651867
0.12648904
0.12648904
0.12634473
0.12634473
0.12634473
0.12634473
0.12634034
0.12632427
0.12623864
0.12623864
0.12621558
0.12621288
0.1261822
0.1261822
0.12617981
0.12617981
0.12617972
0.1261749
0.1261749
0.1261749
0.12617266
0.12617266
0.12617266
0.12616977
0.12616855
0.12616855
0.12616843
0.12616843
0.12616843
0.12616768
0.12616768
0.12616712
0.1261653
0.1261653
0.1261653
0.1261648
0.12616183
0.12615903
0.12615903
0.12615903
0.12615901
0.12615797
0.12615797
0.12615797
0.12615705
0.12615705
0.12615651
0.12615651
0.12615561
0.12615561
0.1261543
0.1261543
0.12615365
0.12615365
0.1261532
0.12615243
0.12615243
0.12615243
0.12615243
0.12615243
0.12615243
0.12615216
0.1261521
0.12615207
0.12615207
0.12615207
0.12615202
0.126152
0.12615198
0.12615171
0.12615156
0.12615153
0.12615153
0.12615153
0.12615138
0.12615138
0.12615138
0.12615134
0.12615134
0.12615134
0.12615134
0.12615134
0.12615134
0.12615134
0.12615134
0.12615134
0.12615134
0.12615132
0.12615132
0.12615132
0.12615132
0.12615132
0.12608255
0.12608255
0.12608255
0.12608255
0.1260797
0.1260772
0.12607646
0.12607646
0.12607646
0.12607646
0.12607606
0.12607591
0.12607591
0.12607591
0.12607591
0.12607591
0.12607558
0.12607548
0.12607548
0.12607521
0.12607521
0.12607518
0.12607512
0.12607512
0.12607469
0.12607469
0.12607464
0.12607464
0.12607454
0.12607446
0.12607446
0.12607446
0.12607446
0.12607433
0.12607427
0.12607351
0.12607327
0.12607327
0.1260717
0.1260717
0.1260717
0.1260717
0.1260717
0.1260717
0.12607113
0.12607113
0.12607017
0.12607017
0.12606972
0.12606972
0.12606972
0.12606972
0.12606893
0.12606844
0.12606657
0.12606573
0.12606536
0.12606473
0.12606473
0.12606473
0.12606423
0.12606423
0.12606423
0.12606423
0.1260641
0.12606378
0.12606378
0.12606375
