,time_iter_cmbo_c2
0,44.94244694709778
1,36.6986870765686
2,38.92897963523865
3,37.83514070510864
4,36.712451457977295
5,41.757404804229736
6,39.53986191749573
7,38.55432868003845
8,39.455129861831665
9,43.65318322181702
10,43.892255544662476
11,41.87927222251892
12,45.851802110672
13,45.570374727249146
14,39.167409896850586
15,36.66633749008179
16,36.87679052352905
17,35.830453872680664
18,37.582584619522095
19,39.607093334198
20,39.498289823532104
21,39.41072344779968
22,40.664950132369995
23,40.311776876449585
24,40.50223398208618
25,42.44067621231079
26,43.72536301612854
27,44.574971199035645
28,41.874632120132446
29,35.00860404968262
30,33.571481227874756
31,40.43916845321655
32,39.38594651222229
33,41.467753887176514
34,38.559704542160034
35,37.12214922904968
36,36.113635540008545
37,39.678593158721924
38,47.56722664833069
39,38.13697385787964
40,41.74289846420288
41,39.3968620300293
42,38.62628984451294
43,40.83151173591614
44,38.3346643447876
45,36.38465666770935
46,43.04160737991333
47,42.821385860443115
48,41.843501806259155
49,35.01636838912964
50,39.23215460777283
51,43.53401231765747
52,37.415107011795044
53,34.8392915725708
54,37.60720944404602
55,42.13184833526611
56,44.418434858322144
57,36.40388607978821
58,35.877819538116455
59,41.066415309906006
60,43.49756932258606
61,41.43563532829285
62,35.2051899433136
63,36.4118390083313
64,40.70133304595947
65,37.47843289375305
66,35.081679582595825
67,43.22298979759216
68,47.40375304222107
69,42.34385347366333
70,45.274046182632446
71,53.416954040527344
72,47.99673080444336
73,37.184386253356934
74,38.5819206237793
75,48.442163705825806
76,40.01782417297363
77,41.070720195770264
78,47.877163887023926
79,41.36179065704346
80,38.859933853149414
81,38.512293100357056
82,46.81782245635986
83,39.47200345993042
84,38.75086522102356
85,44.97332215309143
86,38.904634952545166
87,35.434231996536255
88,40.419270753860474
89,42.3914999961853
90,38.28869843482971
91,40.18285346031189
92,45.57910680770874
93,47.842901945114136
94,38.20624756813049
95,39.31420111656189
96,35.962002992630005
97,39.14088582992554
98,38.68746280670166
99,40.349241495132446
100,66.01394248008728
101,33.58804535865784
102,34.988173484802246
103,39.73568391799927
104,33.36067581176758
105,33.65042495727539
106,32.64064598083496
107,37.73383808135986
108,38.84080171585083
109,34.236679553985596
110,33.659934282302856
111,33.25337076187134
112,36.277190923690796
113,40.46193170547485
114,36.25089192390442
115,32.70515251159668
116,33.35978126525879
117,36.94422626495361
118,40.96678948402405
119,34.34511399269104
120,33.237805128097534
121,35.882845640182495
122,45.185590744018555
123,41.08544445037842
124,34.19407081604004
125,34.18126654624939
126,35.3469295501709
127,39.83845591545105
128,39.276055097579956
129,32.924692153930664
130,34.9344322681427
131,35.60419726371765
132,42.35429930686951
133,42.879236698150635
134,38.74352169036865
135,39.345006704330444
136,37.9328236579895
137,36.7371985912323
138,32.152145862579346
139,32.388574838638306
140,36.721922874450684
141,39.90282392501831
142,38.78944683074951
143,33.15136981010437
144,33.69868445396423
145,38.417420625686646
146,45.46497821807861
147,37.350236654281616
148,35.837566614151
149,36.77107095718384
150,39.91905236244202
151,42.24881911277771
152,36.41302156448364
153,36.101624727249146
154,38.48159694671631
155,43.51826333999634
156,40.41236639022827
157,34.123725175857544
158,34.482839584350586
159,39.457178831100464
160,40.716233253479004
161,34.5725634098053
162,36.43770241737366
163,38.32416009902954
164,39.02756476402283
165,31.231253385543823
166,28.039888381958008
167,27.92733335494995
168,28.678494930267334
169,31.122334718704224
170,32.67497515678406
171,29.312139749526978
172,28.294174432754517
173,28.473161697387695
174,30.091962575912476
175,31.9690682888031
176,27.948318004608154
177,27.707953453063965
178,29.47760534286499
179,31.825856685638428
180,29.156962633132935
181,27.339815139770508
182,29.448060512542725
183,31.93294072151184
184,32.40056657791138
185,28.56773352622986
186,27.764351844787598
187,28.334770917892456
188,30.96775221824646
189,31.450042247772217
190,30.203845262527466
191,27.404231309890747
192,27.979411602020264
193,27.931875228881836
194,28.49536371231079
195,33.47621202468872
196,32.72207236289978
197,29.803383588790894
198,28.72483777999878
199,31.47471833229065
200,41.7624249458313
201,34.00104284286499
202,31.582274198532104
203,32.24776220321655
204,38.68334484100342
205,32.789458990097046
206,32.26808786392212
207,29.56833505630493
208,27.81926727294922
209,27.485740184783936
210,30.877375841140747
211,32.592859506607056
212,30.895153284072876
213,27.89490842819214
214,28.158241510391235
215,32.04922604560852
216,30.30629539489746
217,27.723034143447876
218,28.378243684768677
219,29.138009548187256
220,32.61226844787598
221,32.72772765159607
222,27.02544593811035
223,27.744104862213135
224,27.65903329849243
225,28.22395944595337
226,32.20433759689331
227,32.06994080543518
228,27.79268169403076
229,28.048927068710327
230,28.605463981628418
231,30.592021465301514
232,32.169249057769775
233,31.134095430374146
234,27.71290636062622
235,27.783251523971558
236,30.640522718429565
237,31.954662561416626
238,32.02566123008728
239,27.75466537475586
240,27.339625597000122
241,28.009093046188354
242,28.098320722579956
243,31.549062967300415
244,32.51686334609985
245,28.483383417129517
246,27.84287929534912
247,28.063278198242188
248,31.174015998840332
249,32.826789140701294
250,29.689337968826294
251,28.021584510803223
252,28.031804084777832
253,30.99555015563965
254,35.6002254486084
255,29.85003113746643
256,29.262564420700073
257,31.04584240913391
258,33.712031841278076
259,34.10011553764343
260,33.37753629684448
261,29.403934478759766
262,28.948755502700806
263,28.034697771072388
264,30.710673570632935
265,33.045066356658936
266,34.01563572883606
267,34.26291489601135
268,32.20147633552551
269,28.289990186691284
270,29.423305988311768
271,31.220431804656982
272,38.17291879653931
273,40.92318296432495
274,35.52157783508301
275,28.117158889770508
276,28.191805839538574
277,31.594106912612915
278,31.48965835571289
279,32.28347826004028
280,29.413787603378296
281,28.089359521865845
282,28.74828815460205
283,28.446162700653076
284,31.486309051513672
285,33.38662672042847
286,31.13736844062805
287,27.69235920906067
288,28.209431648254395
289,29.614142656326294
290,31.908623933792114
291,33.63656497001648
292,30.340591430664062
293,28.248539209365845
294,28.04486846923828
295,29.107704401016235
296,32.751720666885376
297,33.62573003768921
298,31.993010997772217
299,28.479642629623413
300,34.66762065887451
301,29.621707916259766
302,31.55691170692444
303,27.40265440940857
304,28.204082250595093
305,28.327983140945435
306,30.633834838867188
307,29.307029724121094
308,28.688252449035645
309,29.673727989196777
310,32.25968074798584
311,30.795491695404053
312,28.075445413589478
313,28.625535249710083
314,30.966339111328125
315,29.833003520965576
316,27.43789029121399
317,28.29530167579651
318,29.529200315475464
319,32.38751482963562
320,31.708253860473633
321,27.560991287231445
322,30.52197790145874
323,32.70747113227844
324,30.481224536895752
325,30.812850952148438
326,34.165785789489746
327,33.76775121688843
328,27.749835968017578
329,28.541747331619263
330,27.85735034942627
331,32.08175873756409
332,29.610116243362427
333,28.373887062072754
334,28.35014533996582
335,31.15059995651245
336,32.806291341781616
337,34.08660054206848
338,33.93489122390747
339,35.44454026222229
340,33.38255786895752
341,34.15030527114868
342,33.77162504196167
343,34.49969959259033
