,time_iter_cmbo_c4
685,13.15262746810913
686,13.484125137329102
687,13.35836386680603
688,13.339696168899536
689,13.047987461090088
690,13.289902210235596
691,13.376042604446411
692,13.481062650680542
693,13.21162462234497
694,13.517360925674438
695,14.970755338668823
696,14.674633741378784
697,13.61880111694336
698,13.236958980560303
699,13.589263677597046
700,18.272746086120605
701,13.81630539894104
702,13.415281772613525
703,13.304289102554321
704,13.353431463241577
705,13.2596116065979
706,13.53952956199646
707,13.45754098892212
708,13.182700872421265
709,12.746795654296875
710,12.358816862106323
711,11.063040971755981
712,9.837721109390259
713,10.11784052848816
714,9.73469614982605
715,9.814083576202393
716,10.203520059585571
717,9.848914861679077
718,9.863410472869873
719,9.65230417251587
720,9.827267408370972
721,10.079293012619019
722,10.490461111068726
723,10.310391426086426
724,10.194596290588379
725,10.008608102798462
726,10.335976839065552
727,9.751911640167236
728,10.010921716690063
729,10.236815452575684
730,9.589492797851562
731,9.842739343643188
732,10.293126344680786
733,10.541917324066162
734,10.45688247680664
735,10.63866662979126
736,9.846359491348267
737,10.42728042602539
738,9.849100112915039
739,10.038313388824463
740,10.349252223968506
741,9.511274814605713
742,9.533207178115845
743,9.493401765823364
744,9.60724139213562
745,9.74499249458313
746,9.618489742279053
747,9.516124486923218
748,9.801828145980835
749,9.435190200805664
750,9.655752658843994
751,9.214698553085327
752,9.57600474357605
753,9.811538457870483
754,9.489181518554688
755,10.02554178237915
756,9.416340351104736
757,9.493429183959961
758,9.794565677642822
759,9.69404149055481
760,9.684530019760132
761,9.506555318832397
762,9.604803085327148
763,10.120995044708252
764,9.417357444763184
765,9.61722183227539
766,9.503958940505981
767,9.441924095153809
768,9.805137157440186
769,9.714401006698608
770,9.649173259735107
771,9.386399984359741
772,9.43845248222351
773,9.797513723373413
774,9.344848155975342
775,9.540453672409058
776,9.314534425735474
777,9.73876142501831
778,9.900552034378052
779,9.611118078231812
780,9.658399820327759
781,9.455643653869629
782,9.542545557022095
783,9.742558002471924
784,9.545809030532837
785,9.788389921188354
786,9.823652982711792
787,9.293146848678589
788,9.657912969589233
789,9.607151985168457
790,9.751378059387207
791,9.431889772415161
792,10.601991415023804
793,10.583086252212524
794,10.005107879638672
795,10.319456100463867
796,10.611678123474121
797,10.812754392623901
798,10.342794418334961
799,11.063893795013428
800,14.653295993804932
801,11.964656829833984
802,11.490787744522095
803,11.767357110977173
804,11.758328199386597
805,11.819998502731323
806,11.775037050247192
807,12.3469717502594
808,12.328994035720825
809,9.420125722885132
810,9.25372576713562
811,9.179369926452637
812,9.23146939277649
813,9.600980520248413
814,9.361063480377197
815,9.493531465530396
816,9.384150743484497
817,9.739374160766602
818,9.404777526855469
819,9.403194427490234
820,9.722564935684204
821,9.336026906967163
822,9.63395619392395
823,9.371719598770142
824,9.474725723266602
825,9.590244054794312
826,9.214462757110596
827,9.900179862976074
828,9.197351932525635
829,9.19614577293396
830,9.582494258880615
831,9.26059079170227
832,9.825068712234497
833,9.519050121307373
834,9.378979444503784
835,9.558962106704712
836,9.49800157546997
837,9.708291053771973
838,9.315726518630981
839,9.618860483169556
840,9.431239366531372
841,9.382812976837158
842,9.536038637161255
843,9.34919023513794
844,9.337952852249146
845,9.420856714248657
846,9.575122356414795
847,9.521712064743042
848,9.17925238609314
849,9.69005036354065
850,9.131364583969116
851,9.695221424102783
852,9.605334997177124
853,9.611127853393555
854,9.76182770729065
855,9.474143743515015
856,9.570037841796875
857,9.829806804656982
858,9.652390718460083
859,10.051111936569214
860,9.382025480270386
861,9.400171518325806
862,9.533026695251465
863,9.646310091018677
864,9.585838079452515
865,9.449282169342041
866,9.687570095062256
867,9.607494592666626
868,9.62278938293457
869,9.734735250473022
870,9.347548961639404
871,9.462262392044067
872,9.390989303588867
873,9.176727533340454
874,9.66112756729126
875,9.429068803787231
876,9.508058786392212
877,9.484970808029175
878,9.514774084091187
879,9.413366794586182
880,9.535773038864136
881,9.723467350006104
882,9.594646692276001
883,9.591802597045898
884,9.795761108398438
885,9.245441436767578
886,9.459072589874268
887,9.648334503173828
888,9.301375150680542
889,9.924113988876343
890,9.426738977432251
891,9.54555892944336
892,9.347567319869995
893,9.52988600730896
894,9.666478157043457
895,9.65212345123291
896,10.036285638809204
897,9.543245553970337
898,9.638481616973877
899,9.796236753463745
900,12.851514101028442
901,9.42026400566101
902,9.76365041732788
903,9.750107288360596
904,9.663135051727295
905,9.531712532043457
906,9.199703693389893
907,9.617848873138428
908,9.66980791091919
909,9.742210149765015
910,9.489148139953613
911,10.422592163085938
912,10.36025857925415
913,10.008456945419312
914,10.156145811080933
915,10.008731365203857
916,9.642817497253418
917,10.063594102859497
918,9.632269144058228
919,9.601598978042603
920,9.786063432693481
921,9.702180862426758
922,9.582981586456299
923,9.78868293762207
924,9.384571075439453
925,9.595236778259277
926,9.643205642700195
927,9.526324987411499
928,9.443077802658081
929,9.496088981628418
930,9.563476085662842
931,9.536022424697876
932,9.4607572555542
933,9.526276588439941
934,9.439986944198608
935,9.890203714370728
936,9.589479684829712
937,9.714810371398926
938,9.344655513763428
939,9.585954666137695
940,9.549148321151733
941,9.238044023513794
942,9.781721115112305
943,9.685550689697266
944,10.464215517044067
945,9.970628499984741
946,9.780240535736084
947,9.502427339553833
948,9.457926988601685
949,9.361898183822632
950,9.770160436630249
951,9.368632316589355
952,10.097605228424072
953,10.537171363830566
954,11.16961932182312
955,10.83107852935791
956,9.691863536834717
957,9.415854215621948
958,9.619216442108154
959,9.345823526382446
960,9.507023334503174
961,9.825087547302246
962,9.477447509765625
963,9.740487575531006
964,9.42391061782837
965,9.393178224563599
966,9.62991452217102
967,9.496620893478394
968,9.65125823020935
969,9.642208337783813
970,9.62268877029419
971,9.420100688934326
972,9.490509033203125
973,9.82542085647583
974,9.435662031173706
975,9.785062074661255
976,9.53572392463684
977,9.54050087928772
978,9.796673774719238
979,9.57602858543396
980,9.627215385437012
981,9.575984239578247
982,9.411287784576416
983,9.638360500335693
984,9.385356426239014
985,9.456760883331299
986,9.646451950073242
987,9.169922113418579
988,9.415371417999268
989,9.920316457748413
990,9.682601690292358
991,9.510101079940796
992,9.68009328842163
993,9.663486242294312
994,9.229816436767578
995,9.93083667755127
996,10.862557172775269
997,11.036814212799072
998,10.425289869308472
999,10.322929859161377
1000,13.777178525924683
1001,11.109198808670044
1002,11.052287101745605
1003,11.580657958984375
1004,11.301347732543945
